#id	CHR
cg22898761	*
cg22899145	*
cg22901146	X
cg22901840	1
cg22902083	19
cg22903365	14
cg22903370	X
cg22905097	13
cg22905968	19
cg22906389	10
cg22907065	3
cg22908581	12
cg22909609	13
cg22909962	6
cg22913584	5
cg22915732	8
cg22916109	15
cg22917082	X
cg22917487	3
cg22918700	14
cg22919370	6
cg22919728	3
cg22920417	18
cg22920538	1
cg22920873	7
cg22925006	8
cg22925639	2
cg22926560	1
cg22927043	1
cg22927134	15
cg22927153	15
cg22930187	1
cg22931889	20
cg22932215	2
cg22932819	7
cg22933847	11
cg22936016	15
cg22937320	9
cg22937804	2
cg22938407	5
cg22939715	1
cg22940152	20
cg22940789	13
cg22940988	15
cg22941086	12
cg22946150	15
cg22946876	12
cg22947000	16
cg22949637	1
cg22950347	13
cg22950391	6
cg22951794	*
cg22954265	*
cg22954818	22
cg22956254	12
cg22956315	5
cg22956483	11
cg22956956	3
cg22957381	1
cg22959932	3
cg22960185	19
cg22960284	14
cg22960501	8
cg22960952	4
cg22963452	11
cg22967016	11
cg22967284	10
cg22967298	3
cg22968401	17
cg22968727	1
cg22970435	6
cg22971191	13
cg22972055	7
cg22973038	16
cg22973042	19
cg22974215	11
cg22975568	5
cg22975712	22
cg22975913	11
cg22978941	12
cg22979433	5
cg22980079	4
cg22980351	X
cg22981461	14
cg22982528	21
cg22983092	17
cg22983460	X
cg22983529	7
cg22983885	1
cg22984277	12
cg22984616	6
cg22986077	11
cg22986271	3
cg22986999	11
cg22988566	20
cg22991148	21
cg22992570	11
cg22994720	11
cg22995106	16
cg22995176	7
cg22996555	2
cg22997415	1
cg22997490	*
cg22998811	19
cg22998840	X
cg23001457	11
cg23001650	1
cg23002761	1
cg23002907	12
cg23003832	9
cg23003881	5
cg23004625	1
cg23006204	9
cg23009046	11
cg23013392	3
cg23013864	6
cg23013931	22
cg23018448	19
cg23018891	1
cg23020402	6
cg23022999	19
cg23026920	20
cg23026995	X
cg23029193	5
cg23029491	9
cg23029494	19
cg23029519	9
cg23030090	19
cg23032316	12
cg23032612	13
cg23033024	20
cg23033845	17
cg23033866	17
cg23034818	14
cg23035555	19
cg23036025	19
cg23036555	1
cg23037133	13
cg23037403	5
cg23040064	16
cg23042138	3
cg23043119	5
cg23043245	6
cg23043438	9
cg23045073	1
cg23045373	8
cg23047271	3
cg23047681	6
cg23048366	16
cg23050981	X
cg23051598	16
cg23051655	1
cg23051664	8
cg23054437	1
cg23054676	5
cg23054883	12
cg23055159	4
cg23055678	X
cg23057732	3
cg23058901	11
cg23060239	1
cg23061257	1
cg23061578	5
cg23062876	1
cg23064554	1
cg23065097	2
cg23066860	X
cg23066879	7
cg23067535	8
cg23069305	12
cg23070249	6
cg23070585	6
cg23073111	11
cg23074401	11
cg23074453	15
cg23074747	9
cg23075286	19
cg23075568	9
cg23076086	6
cg23078294	1
cg23078779	*
cg23079782	X
cg23080667	20
cg23081213	2
cg23082632	1
cg23082877	19
cg23083672	X
cg23087084	8
cg23087130	10
cg23088430	8
cg23089298	2
cg23089438	1
cg23089840	21
cg23090046	14
cg23090824	6
cg23091824	5
cg23092072	4
cg23092086	16
cg23092823	1
cg23093462	10
cg23093496	16
cg23095584	2
cg23096553	12
cg23096644	7
cg23097006	20
cg23097681	4
cg23099347	16
cg23099349	6
cg23101680	13
cg23104823	14
cg23104955	8
cg23106559	12
cg23106779	X
cg23106864	1
cg23109191	11
cg23109897	8
cg23110514	1
cg23110832	17
cg23111544	2
cg23112213	5
cg23113963	16
cg23114594	10
cg23114866	20
cg23116589	X
cg23118151	2
cg23121547	11
cg23123262	2
cg23123362	5
cg23123694	12
cg23124451	22
cg23124755	9
cg23125689	11
cg23126915	7
cg23126947	3
cg23126949	12
cg23127998	20
cg23128056	17
cg23128146	5
cg23129478	18
cg23130254	2
cg23131007	15
cg23131777	1
cg23131950	19
cg23134169	19
cg23134520	20
cg23137254	20
cg23137494	X
cg23137807	15
cg23140706	12
cg23141333	1
cg23141855	7
cg23142900	6
cg23142935	16
cg23142964	1
cg23143093	3
cg23144899	2
cg23146358	11
cg23147597	19
cg23149053	12
cg23150219	19
cg23150609	1
cg23152667	5
cg23152755	*
cg23152772	9
cg23154002	22
cg23154064	3
cg23154272	1
cg23158022	19
cg23158811	19
cg23159296	17
cg23159337	3
cg23159857	11
cg23162441	20
cg23163471	10
cg23163573	2
cg23163644	X
cg23164327	5
cg23165541	15
cg23166289	1
cg23166362	1
cg23172864	6
cg23173032	14
cg23173455	*
cg23173910	2
cg23174481	19
cg23175281	7
cg23178308	21
cg23179168	8
cg23179321	10
cg23180270	X
cg23180365	3
cg23180489	8
cg23181133	19
cg23181138	9
cg23181170	5
cg23181434	*
cg23182299	12
cg23182539	10
cg23183296	*
cg23185262	21
cg23185402	16
cg23185657	11
cg23186643	17
cg23187653	5
cg23188547	17
cg23189044	11
cg23190203	10
cg23191772	20
cg23191950	15
cg23192899	2
cg23196133	17
cg23196557	4
cg23196831	8
cg23197881	12
cg23202277	17
cg23202409	11
cg23205183	12
cg23205633	*
cg23207527	6
cg23207616	1
cg23207985	11
cg23207990	4
cg23208152	3
cg23208881	15
cg23211240	11
cg23213170	9
cg23213217	1
cg23213688	1
cg23214267	20
cg23214764	11
cg23216015	7
cg23216184	22
cg23217005	16
cg23218877	10
cg23219570	12
cg23219720	7
cg23221013	7
cg23221122	1
cg23222573	20
cg23226134	1
cg23228048	15
cg23228178	1
cg23230018	19
cg23231873	17
cg23232084	X
cg23233234	2
cg23234154	4
cg23234510	9
cg23234999	15
cg23235603	6
cg23239039	4
cg23239052	17
cg23239396	7
cg23239444	6
cg23239828	5
cg23239842	8
cg23240895	22
cg23240961	12
cg23242017	7
cg23242898	18
cg23243617	3
cg23244421	17
cg23244913	6
cg23246978	13
cg23248452	5
cg23248587	5
cg23248865	2
cg23250700	19
cg23254045	15
cg23256150	12
cg23256971	11
cg23257840	19
cg23258063	1
cg23260026	19
cg23260799	11
cg23261102	5
cg23261233	7
cg23262918	12
cg23263923	19
cg23264413	19
cg23264519	12
cg23265096	20
cg23266266	4
cg23267110	17
cg23268677	22
cg23269225	6
cg23269489	X
cg23271318	20
cg23272214	21
cg23273333	1
cg23273897	3
cg23274030	10
cg23274123	1
cg23274244	17
cg23276115	*
cg23276695	6
cg23278885	20
cg23279136	X
cg23280339	X
cg23280807	16
cg23281417	7
cg23282559	13
cg23282674	1
cg23282771	9
cg23282949	X
cg23283495	1
cg23283875	7
cg23285573	7
cg23286660	1
cg23287547	15
cg23290344	8
cg23291865	20
cg23293787	20
cg23297477	16
cg23299127	1
cg23300372	5
cg23300897	9
cg23301687	1
cg23303074	4
cg23303408	5
cg23303782	10
cg23306832	11
cg23307264	19
cg23307338	11
cg23309825	12
cg23310538	12
cg23311549	12
cg23311628	15
cg23316360	13
cg23317501	5
cg23318804	15
cg23320056	1
cg23320649	3
cg23322112	21
cg23322316	4
cg23322523	8
cg23323671	1
cg23323711	1
cg23323879	15
cg23324259	8
cg23324787	11
cg23325242	22
cg23325932	19
cg23326197	7
cg23326301	1
cg23326689	8
cg23326785	11
cg23328124	19
cg23328404	8
cg23333306	17
cg23333420	10
cg23335946	1
cg23337289	2
cg23337382	4
cg23337754	15
cg23338195	8
cg23338993	2
cg23345864	10
cg23346960	19
cg23347400	11
cg23347911	11
cg23347958	17
cg23348028	6
cg23349242	22
cg23349790	1
cg23350087	19
cg23350274	14
cg23350446	6
cg23350580	*
cg23352030	20
cg23352579	11
cg23352695	17
cg23352747	1
cg23353982	16
cg23355492	17
cg23355725	1
cg23356993	17
cg23357981	18
cg23360251	12
cg23361608	21
cg23362667	1
cg23363832	3
cg23364287	3
cg23365832	22
cg23366119	18
cg23366752	15
cg23367478	12
cg23370883	7
cg23372001	6
cg23376526	1
cg23377693	6
cg23378094	X
cg23378495	9
cg23381116	14
cg23382741	15
cg23384185	18
cg23384620	X
cg23389061	14
cg23390397	6
cg23391006	3
cg23391785	1
cg23392730	10
cg23392782	16
cg23393291	15
cg23397015	2
cg23398173	7
cg23398241	2
cg23398385	3
cg23400451	17
cg23401756	16
cg23402444	10
cg23403256	18
cg23404467	19
cg23407366	X
cg23407670	14
cg23408620	4
cg23408913	4
cg23410113	*
cg23410627	10
cg23411876	7
cg23412777	15
cg23412850	12
cg23412875	16
cg23413307	1
cg23414387	1
cg23414431	15
cg23418591	20
cg23422659	17
cg23423382	17
cg23424268	15
cg23424962	X
cg23426587	9
cg23427565	19
cg23427666	8
cg23428445	7
cg23429696	6
cg23430634	8
cg23430664	17
cg23431988	8
cg23432345	7
cg23433532	10
cg23433607	20
cg23434459	7
cg23434919	5
cg23435440	4
cg23435746	18
cg23439277	10
cg23440155	1
cg23441167	1
cg23441208	19
cg23442323	6
cg23444894	16
cg23445511	16
cg23446109	13
cg23447996	9
cg23448096	15
cg23451311	1
cg23452458	17
cg23455517	19
cg23455614	5
cg23455897	20
cg23456306	19
cg23456692	3
cg23458892	19
cg23459997	3
cg23460697	16
cg23462402	20
cg23464269	2
cg23470272	19
cg23471482	16
cg23472215	1
cg23473726	19
cg23473849	11
cg23473904	21
cg23475963	7
cg23476955	19
cg23477967	2
cg23478284	4
cg23479658	4
cg23480499	12
cg23481221	20
cg23481748	14
cg23484278	15
cg23486067	3
cg23487586	16
cg23488190	7
cg23489497	1
cg23490074	19
cg23491309	11
cg23492043	1
cg23493704	X
cg23494853	2
cg23495059	1
cg23495733	12
cg23496260	5
cg23499129	6
cg23499956	1
cg23502772	5
cg23503501	22
cg23504246	15
cg23504707	14
cg23506842	1
cg23507131	1
cg23508052	10
cg23508540	1
cg23508786	21
cg23509027	*
cg23509064	17
cg23509869	6
cg23512028	7
cg23512958	8
cg23513504	21
cg23513644	2
cg23513690	5
cg23514672	16
cg23517548	16
cg23517605	6
cg23517664	*
cg23517677	11
cg23519022	1
cg23519969	3
cg23520347	1
cg23521069	14
cg23521281	2
cg23523368	1
cg23525180	2
cg23526055	8
cg23527067	12
cg23528708	6
cg23529954	15
cg23530288	11
cg23530850	16
cg23533073	14
cg23534142	1
cg23536300	12
cg23538064	6
cg23538854	8
cg23539753	2
cg23539966	2
cg23540518	1
cg23540651	1
cg23540745	6
cg23543604	1
cg23545272	X
cg23546413	17
cg23547073	2
cg23547429	11
cg23548479	11
cg23548920	19
cg23552468	9
cg23555120	12
cg23557926	1
cg23558650	11
cg23559331	17
cg23560113	2
cg23563234	5
cg23564033	*
cg23566335	8
cg23566503	20
cg23568913	22
cg23570261	2
cg23571457	X
cg23571857	17
cg23574449	1
cg23575320	14
cg23576473	17
cg23577242	11
cg23578193	*
cg23579062	9
cg23580000	16
cg23580945	17
cg23581186	21
cg23582408	20
cg23582919	16
cg23583739	22
cg23585575	10
cg23587449	4
cg23587532	11
cg23588553	12
cg23588759	6
cg23588893	10
cg23591853	2
cg23591869	11
cg23594876	20
cg23595927	4
cg23596123	5
cg23599056	10
cg23599843	8
cg23602533	8
cg23602684	14
cg23606023	16
cg23606079	16
cg23609672	1
cg23609821	14
cg23610018	3
cg23610820	19
cg23610841	8
cg23612220	1
cg23613030	6
cg23613177	10
cg23613305	18
cg23613317	5
cg23614979	11
cg23615676	5
cg23616377	8
cg23616741	7
cg23617121	11
cg23617760	16
cg23618830	11
cg23619829	8
cg23620639	10
cg23621115	22
cg23621689	6
cg23621817	4
cg23623692	*
cg23625458	1
cg23626798	20
cg23627134	2
cg23628240	10
cg23629183	3
cg23629496	20
cg23631636	2
cg23632840	20
cg23637791	15
cg23637943	1
cg23639989	5
cg23640092	7
cg23640701	12
cg23640903	6
cg23641145	11
cg23641264	8
cg23641267	11
cg23641648	2
cg23642747	10
cg23643330	20
cg23644127	8
cg23644213	9
cg23645091	12
cg23651356	6
cg23651728	20
cg23652526	19
cg23652631	1
cg23652939	1
cg23653008	12
cg23653187	22
cg23653712	4
cg23654219	6
cg23654545	6
cg23654549	*
cg23655719	9
cg23656380	20
cg23656386	16
cg23657252	4
cg23657409	20
cg23659398	8
cg23660082	20
cg23660191	16
cg23660999	11
cg23661676	19
cg23662675	20
cg23663332	8
cg23663476	16
cg23663653	*
cg23665568	1
cg23665603	22
cg23667407	2
cg23667432	2
cg23667933	9
cg23668257	7
cg23668631	17
cg23670203	6
cg23671708	17
cg23673107	19
cg23674788	17
cg23674882	2
cg23679085	3
cg23679141	4
cg23679724	20
cg23680518	19
cg23680936	10
cg23681213	14
cg23681243	15
cg23683201	11
cg23684521	15
cg23685580	15
cg23686014	7
cg23687186	1
cg23687319	1
cg23687960	8
cg23689916	9
cg23690380	14
cg23692497	11
cg23693510	9
cg23694248	12
cg23695504	1
cg23696618	18
cg23696712	12
cg23696834	6
cg23696886	8
cg23696949	1
cg23698058	1
cg23698287	1
cg23698956	X
cg23698969	11
cg23699324	2
cg23700778	7
cg23702568	10
cg23704082	3
cg23704362	8
cg23704703	21
cg23705973	6
cg23706211	1
cg23706422	10
cg23707493	10
cg23707905	1
cg23709121	14
cg23709838	X
cg23710218	8
cg23713520	16
cg23713742	20
cg23717696	X
cg23719124	1
cg23719367	8
cg23721140	2
cg23722792	17
cg23723933	7
cg23724447	10
cg23727043	15
cg23727583	17
cg23731764	1
cg23732024	8
cg23732182	*
cg23733753	14
cg23735442	1
cg23736819	19
cg23737055	8
cg23737768	17
cg23738770	10
cg23739036	1
cg23739862	12
cg23740844	11
cg23741330	6
cg23743114	17
cg23743472	11
cg23744433	1
cg23746359	1
cg23748737	22
cg23749046	1
cg23749163	14
cg23749760	7
cg23750142	8
cg23750556	X
cg23751724	20
cg23751922	1
cg23752923	1
cg23752985	2
cg23753610	17
cg23756219	X
cg23756272	18
cg23758485	16
cg23759214	11
cg23759710	2
cg23760945	19
cg23761196	16
cg23761264	20
cg23762517	1
cg23764381	10
cg23765993	20
cg23767977	12
cg23769143	3
cg23771603	10
cg23771661	19
cg23771929	9
cg23772500	17
cg23772557	21
cg23773532	12
cg23776012	17
cg23776217	18
cg23776892	X
cg23777956	19
cg23779106	1
cg23779331	17
cg23780937	7
cg23780947	1
cg23786576	1
cg23788167	9
cg23790767	15
cg23792364	19
cg23792978	11
cg23795623	13
cg23796040	8
cg23797100	16
cg23799276	3
cg23799313	1
cg23801057	12
cg23806715	17
cg23807009	1
cg23807559	17
cg23807646	6
cg23808301	17
cg23812886	X
cg23813257	16
cg23813564	X
cg23815000	9
cg23815306	5
cg23815491	16
cg23815845	*
cg23816572	2
cg23817637	10
cg23818978	11
cg23820285	10
cg23822915	6
cg23824713	18
cg23824815	19
cg23827867	20
cg23828212	1
cg23828595	10
cg23829949	1
cg23830037	17
cg23830326	16
cg23830611	*
cg23832061	6
cg23833452	6
cg23833896	8
cg23834593	20
cg23835812	3
cg23836174	22
cg23837897	17
cg23838179	15
cg23838531	17
cg23839398	16
cg23839680	7
cg23841186	12
cg23843505	20
cg23843812	8
cg23844090	3
cg23845507	1
cg23845773	11
cg23850212	19
cg23850272	19
cg23850377	2
cg23851011	1
cg23854009	19
cg23854921	2
cg23855093	3
cg23855121	4
cg23855392	15
cg23855566	1
cg23855818	12
cg23855989	12
cg23857226	19
cg23858074	6
cg23858360	10
cg23858565	16
cg23859078	7
cg23861715	9
cg23862908	8
cg23863670	5
cg23864823	1
cg23865067	15
cg23865698	16
cg23866755	17
cg23867494	1
cg23867624	6
cg23868119	10
cg23871659	2
cg23871933	16
cg23873703	3
cg23874078	1
cg23877385	15
cg23877786	16
cg23877831	12
cg23878206	19
cg23879147	10
cg23881601	1
cg23881725	3
cg23881971	12
cg23882824	21
cg23886551	14
cg23886755	1
cg23887102	6
cg23887396	17
cg23888423	2
cg23889010	20
cg23889021	2
cg23889093	17
cg23889771	2
cg23894003	16
cg23894058	19
cg23894539	17
cg23896056	4
cg23896545	*
cg23897067	9
cg23898073	10
cg23900225	10
cg23901896	1
cg23902550	8
cg23904249	11
cg23905308	2
cg23906144	17
cg23906291	17
cg23906760	19
cg23909343	1
cg23909633	1
cg23910243	16
cg23910835	4
cg23911465	14
cg23911972	12
cg23912721	3
cg23912823	12
cg23913400	17
cg23915008	19
cg23915111	1
cg23916158	17
cg23916751	4
cg23916845	9
cg23916948	1
cg23917399	5
cg23918047	17
cg23918676	2
cg23919568	19
cg23919867	*
cg23920441	19
cg23920917	12
cg23921534	X
cg23921699	12
cg23922081	20
cg23922454	12
cg23922708	18
cg23922914	13
cg23923462	10
cg23926526	12
cg23926715	X
cg23927367	11
cg23933345	1
cg23934633	13
cg23935746	5
cg23936476	X
cg23937047	X
cg23938476	6
cg23940655	14
cg23941599	5
cg23943360	19
cg23943801	12
cg23947872	X
cg23948756	14
cg23948874	11
cg23950724	12
cg23953133	5
cg23953396	17
cg23953831	1
cg23957084	22
cg23957424	11
cg23957915	11
cg23959705	1
cg23960723	10
cg23963136	19
cg23964386	9
cg23966705	17
cg23967169	3
cg23968383	8
cg23968678	19
cg23970089	4
cg23970338	12
cg23970523	19
cg23970785	16
cg23972869	19
cg23973000	5
cg23973566	6
cg23974202	2
cg23977670	11
cg23978322	6
cg23978557	6
cg23979923	15
cg23980887	*
cg23983173	15
cg23983340	1
cg23983366	9
cg23983449	17
cg23983884	5
cg23984059	11
cg23984130	2
cg23984434	11
cg23986186	X
cg23988310	2
cg23988567	*
cg23989635	16
cg23993660	1
cg23995753	2
cg23995778	*
cg23996241	17
cg23996306	2
cg23998987	16
cg24000099	7
cg24000189	6
cg24001070	17
cg24003306	5
cg24003542	5
cg24006341	X
cg24006361	17
cg24008892	1
cg24009109	3
cg24009736	12
cg24010336	19
cg24010952	14
cg24012034	12
cg24012157	10
cg24012708	9
cg24012887	19
cg24012925	20
cg24014020	16
cg24014661	6
cg24016044	5
cg24019564	1
cg24019851	3
cg24022301	1
cg24022829	2
cg24023606	14
cg24024214	5
cg24027342	11
cg24027679	1
cg24028122	6
cg24030425	7
cg24030449	8
cg24030609	1
cg24030627	19
cg24030630	11
cg24031606	3
cg24034289	1
cg24034992	X
cg24035370	1
cg24035962	10
cg24038764	X
cg24041453	18
cg24041977	22
cg24041995	17
cg24042452	1
cg24043192	5
cg24043307	12
cg24046110	8
cg24046474	9
cg24051818	1
cg24053375	10
cg24053587	12
cg24053619	2
cg24054653	X
cg24056562	19
cg24056567	8
cg24058120	3
cg24058132	14
cg24059075	12
cg24060938	7
cg24063382	*
cg24063470	16
cg24068372	7
cg24068708	11
cg24069559	19
cg24070292	9
cg24070847	1
cg24073022	9
cg24073051	3
cg24073161	17
cg24075743	16
cg24076392	2
cg24076399	20
cg24076830	6
cg24076884	5
cg24077317	3
cg24078828	3
cg24079455	10
cg24080529	22
cg24081819	8
cg24082826	12
cg24083641	4
cg24084891	18
cg24085207	17
cg24085258	19
cg24087944	1
cg24088229	9
cg24088408	20
cg24088438	11
cg24088639	11
cg24088751	15
cg24091474	19
cg24091698	16
cg24092253	20
cg24092914	3
cg24098302	15
cg24098951	8
cg24099544	11
cg24100167	6
cg24101359	6
cg24101388	X
cg24101578	20
cg24101873	20
cg24102360	19
cg24103438	X
cg24104611	22
cg24105685	9
cg24105933	4
cg24107142	2
cg24107581	12
cg24107665	8
cg24109894	1
cg24110050	1
cg24110063	16
cg24110916	15
cg24113449	22
cg24115040	7
cg24115571	8
cg24115593	5
cg24115627	16
cg24116028	19
cg24116886	20
cg24117442	12
cg24117468	5
cg24120841	3
cg24121001	9
cg24121436	14
cg24122922	20
cg24123124	7
cg24124398	17
cg24124789	1
cg24124977	17
cg24125648	15
cg24126851	11
cg24127874	2
cg24127989	7
cg24130010	21
cg24130043	3
cg24132694	19
cg24133080	1
cg24133115	6
cg24134767	11
cg24136586	5
cg24137081	1
cg24138639	12
cg24139421	11
cg24139739	X
cg24141135	12
cg24142014	2
cg24142106	9
cg24145210	5
cg24146166	10
cg24146183	11
cg24147596	3
cg24148044	16
cg24150528	5
cg24154474	15
cg24155668	6
cg24158546	20
cg24160158	11
cg24164563	17
cg24165720	*
cg24165760	14
cg24166097	10
cg24166628	3
cg24167037	21
cg24167841	12
cg24167928	13
cg24169822	7
cg24169915	14
cg24170090	17
cg24170535	6
cg24171152	12
cg24172553	19
cg24173049	17
cg24176037	6
cg24176563	6
cg24178740	2
cg24181591	17
cg24182328	17
cg24183173	X
cg24183484	19
cg24183958	7
cg24189717	2
cg24192663	1
cg24194132	11
cg24194539	6
cg24194775	9
cg24196046	1
cg24197445	3
cg24198678	16
cg24198840	2
cg24199834	4
cg24200059	17
cg24202119	5
cg24204740	6
cg24205633	7
cg24206256	5
cg24206694	16
cg24207176	4
cg24208172	4
cg24208206	3
cg24210717	12
cg24211388	6
cg24211742	12
cg24214470	17
cg24215443	6
cg24215727	1
cg24216294	8
cg24216701	5
cg24216915	19
cg24217726	3
cg24217877	16
cg24219058	4
cg24219638	11
cg24219962	13
cg24220122	6
cg24221059	17
cg24222324	13
cg24222435	13
cg24229819	17
cg24229963	8
cg24231716	5
cg24234277	1
cg24235037	2
cg24235633	16
cg24236559	2
cg24236938	6
cg24237439	5
cg24237576	16
cg24238205	11
cg24239808	3
cg24240626	2
cg24241455	1
cg24242194	7
cg24242519	2
cg24243265	8
cg24243406	16
cg24244000	15
cg24247865	11
cg24248317	2
cg24249486	X
cg24249775	17
cg24250393	16
cg24251035	7
cg24252723	10
cg24252809	11
cg24254120	13
cg24254206	19
cg24256211	14
cg24257768	10
cg24262376	1
cg24262469	3
cg24264506	11
cg24264578	16
cg24265806	7
cg24266238	3
cg24266542	12
cg24267801	8
cg24269276	17
cg24269657	13
cg24269846	12
cg24270244	11
cg24272559	1
cg24272907	12
cg24273512	6
cg24274272	17
cg24274600	5
cg24275354	2
cg24276445	6
cg24276491	14
cg24278076	3
cg24278423	19
cg24283842	15
cg24284910	6
cg24286301	X
cg24286767	2
cg24287460	3
cg24289167	10
cg24290574	3
cg24291845	17
cg24292612	8
cg24293567	9
cg24297976	2
cg24298280	6
cg24300924	18
cg24302095	7
cg24304712	1
cg24304714	1
cg24305835	1
cg24306924	16
cg24307225	16
cg24309555	2
cg24310246	19
cg24311282	19
cg24311382	6
cg24313770	1
cg24315815	3
cg24315860	7
cg24317255	6
cg24318412	8
cg24319545	7
cg24320643	2
cg24321030	13
cg24322623	11
cg24323031	6
cg24323434	15
cg24323726	3
cg24324379	2
cg24325790	17
cg24326142	1
cg24329374	9
cg24329717	11
cg24329794	4
cg24330042	*
cg24330485	2
cg24331079	2
cg24331162	11
cg24332422	5
cg24332433	17
cg24333473	16
cg24334790	2
cg24334879	3
cg24334983	10
cg24335149	1
cg24335895	19
cg24336531	3
cg24337809	1
cg24338843	1
cg24340657	17
cg24340926	X
cg24341129	9
cg24341177	12
cg24341220	2
cg24341236	X
cg24341536	5
cg24341800	11
cg24341944	3
cg24342628	6
cg24343515	10
cg24345138	15
cg24345247	6
cg24345793	12
cg24346429	20
cg24346637	1
cg24349555	6
cg24352499	12
cg24352530	4
cg24352688	X
cg24352736	19
cg24353217	12
cg24353466	3
cg24353833	6
cg24354652	1
cg24355006	19
cg24355048	14
cg24355091	3
cg24355174	11
cg24356289	12
cg24356544	10
cg24356797	19
cg24357161	17
cg24358465	6
cg24358529	1
cg24362016	19
cg24362401	18
cg24362726	4
cg24363955	5
cg24364574	20
cg24365013	3
cg24365867	11
cg24371157	10
cg24371225	5
cg24371383	10
cg24373308	6
cg24373760	12
cg24376537	X
cg24377133	8
cg24378421	8
cg24382521	5
cg24384676	14
cg24385322	5
cg24386906	6
cg24387380	15
cg24387818	X
cg24388263	19
cg24389347	3
cg24389359	12
cg24391122	19
cg24392274	9
cg24392479	17
cg24392574	10
cg24394865	11
cg24396745	15
cg24399106	4
cg24399405	16
cg24399529	15
cg24400943	11
cg24401441	20
cg24401912	12
cg24402880	4
cg24403722	8
cg24404909	14
cg24405636	19
cg24407065	1
cg24407308	11
cg24408199	3
cg24408313	18
cg24408511	12
cg24408817	3
cg24409107	1
cg24411312	11
cg24412846	9
cg24414089	17
cg24414383	17
cg24415468	X
cg24417499	1
cg24418574	2
cg24420778	1
cg24421410	6
cg24422489	1
cg24423088	21
cg24424381	15
cg24426405	7
cg24427660	11
cg24428042	10
cg24428760	20
cg24428913	X
cg24429836	16
cg24430616	8
cg24432073	4
cg24432916	X
cg24433189	16
cg24434118	8
cg24435562	*
cg24435704	7
cg24438217	4
cg24438655	17
cg24440147	9
cg24441350	*
cg24441911	12
cg24442290	20
cg24443136	X
cg24443250	9
cg24443367	10
cg24443885	19
cg24443925	17
cg24444408	16
cg24445405	17
cg24446548	7
cg24447042	X
cg24447890	15
cg24448231	20
cg24448259	7
cg24449371	15
cg24450157	6
cg24450312	1
cg24450631	3
cg24453353	6
cg24453664	11
cg24454143	13
cg24454435	3
cg24454579	19
cg24456340	17
cg24457403	17
cg24457521	20
cg24459023	19
cg24459209	11
cg24459563	17
cg24461814	12
cg24467291	12
cg24468890	1
cg24469114	1
cg24469803	10
cg24469977	7
cg24471268	12
cg24471555	8
cg24471867	19
cg24471894	9
cg24473385	17
cg24473633	8
cg24474182	3
cg24474998	16
cg24475171	9
cg24476569	13
cg24477567	19
cg24477636	19
cg24478145	14
cg24478387	7
cg24478630	2
cg24480194	22
cg24480859	1
cg24481163	*
cg24481633	7
cg24482053	14
cg24482234	19
cg24484103	19
